date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total
2020-02-27,14:30,ZH,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-02-28,14:30,ZH,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-02-29,14:30,ZH,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-01,14:30,ZH,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-02,14:30,ZH,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-03,14:30,ZH,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-04,14:30,ZH,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-05,14:30,ZH,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-06,14:30,ZH,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-07,14:30,ZH,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-08,14:30,ZH,0.0,46,0.0,0.0,0.0,0.0,0.0,0.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-09,14:30,ZH,0.0,56,0.0,0.0,0.0,0.0,0.0,0.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-10,14:30,ZH,0.0,71,0.0,0.0,0.0,0.0,0.0,0.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-11,14:30,ZH,0.0,111,0.0,0.0,0.0,0.0,0.0,0.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-12,14:30,ZH,0.0,152,0.0,0.0,0.0,0.0,0.0,0.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-13,14:30,ZH,0.0,175,0.0,0.0,0.0,0.0,0.0,0.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-14,14:30,ZH,0.0,233,0.0,0.0,0.0,0.0,0.0,0.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-15,14:30,ZH,0.0,265,0.0,0.0,0.0,0.0,0.0,1.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-16,14:30,ZH,0.0,344,0.0,0.0,0.0,0.0,0.0,1.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-17,14:30,ZH,0.0,452,0.0,0.0,0.0,0.0,0.0,1.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-18,14:30,ZH,0.0,591,0.0,0.0,0.0,0.0,0.0,2.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-19,14:30,ZH,0.0,703,0.0,60.0,0.0,12.0,0.0,3.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-20,14:30,ZH,0.0,738,0.0,83.0,0.0,15.0,0.0,4.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-21,14:30,ZH,0.0,951,0.0,83.0,0.0,23.0,0.0,5.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-22,14:30,ZH,0.0,1010,0.0,110.0,0.0,22.0,0.0,6.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-23,14:30,ZH,0.0,1099,0.0,127.0,0.0,27.0,0.0,6.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-24,14:30,ZH,0.0,1247,0.0,138.0,0.0,26.0,0.0,8.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-25,14:30,ZH,0.0,1391,0.0,146.0,0.0,28.0,0.0,10.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-26,14:30,ZH,0.0,1524,0.0,156.0,0.0,35.0,0.0,13.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-27,14:30,ZH,0.0,1652,0.0,171.0,0.0,38.0,0.0,15.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-28,14:30,ZH,0.0,1726,0.0,187.0,0.0,42.0,0.0,19.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-29,14:30,ZH,0.0,1758,0.0,194.0,0.0,46.0,0.0,22.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-30,14:30,ZH,0.0,1884,0.0,197.0,0.0,46.0,0.0,24.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-03-31,14:30,ZH,0.0,1972,0.0,196.0,0.0,50.0,0.0,27.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-01,14:30,ZH,0.0,2161,0.0,203.0,0.0,54.0,0.0,36.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-02,14:30,ZH,0.0,2325,0.0,200.0,0.0,53.0,0.0,39.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-03,14:30,ZH,0.0,2453,0.0,207.0,0.0,57.0,0.0,41.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-04,14:30,ZH,0.0,2486,0.0,194.0,0.0,59.0,0.0,49.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-05,14:30,ZH,0.0,2516,0.0,194.0,0.0,59.0,0.0,53.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-06,14:30,ZH,0.0,2630,0.0,198.0,0.0,58.0,0.0,55.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-07,14:30,ZH,0.0,2713,0.0,181.0,0.0,60.0,0.0,57.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-08,14:30,ZH,0.0,2807,0.0,170.0,0.0,56.0,0.0,65.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-09,14:30,ZH,0.0,2904,0.0,165.0,0.0,55.0,0.0,66.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-10,14:30,ZH,0.0,2944,0.0,152.0,0.0,50.0,0.0,71.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-11,14:30,ZH,0.0,3002,0.0,149.0,0.0,50.0,0.0,77.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-12,14:30,ZH,0.0,3019,0.0,153.0,0.0,49.0,0.0,79.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-13,14:30,ZH,0.0,3036,0.0,154.0,0.0,50.0,0.0,83.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-14,14:30,ZH,0.0,3083,0.0,149.0,0.0,52.0,0.0,87.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-15,14:30,ZH,0.0,3129,0.0,136.0,0.0,50.0,0.0,91.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-16,14:30,ZH,0.0,3163,0.0,135.0,0.0,51.0,0.0,95.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-17,14:30,ZH,0.0,3186,0.0,123.0,0.0,45.0,0.0,99.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-18,14:30,ZH,0.0,3225,0.0,114.0,0.0,44.0,0.0,105.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-19,14:30,ZH,0.0,3252,0.0,116.0,0.0,43.0,0.0,105.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-20,14:30,ZH,0.0,3268,0.0,121.0,0.0,43.0,0.0,107.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-21,14:30,ZH,0.0,3293,0.0,110.0,0.0,41.0,0.0,109.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-22,14:30,ZH,0.0,3332,0.0,110.0,0.0,44.0,0.0,110.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-23,14:30,ZH,0.0,3347,0.0,96.0,0.0,44.0,0.0,113.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-24,14:30,ZH,0.0,3372,0.0,83.0,46.0,42.0,0.0,114.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-25,14:30,ZH,0.0,3403,0.0,77.0,44.0,38.0,0.0,115.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-26,14:30,ZH,0.0,3406,0.0,75.0,33.0,26.0,0.0,115.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-27,14:30,ZH,0.0,3424,0.0,73.0,33.0,24.0,0.0,119.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-28,14:30,ZH,0.0,3439,0.0,84.0,25.0,19.0,0.0,119.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-29,14:30,ZH,0.0,3468,0.0,82.0,25.0,19.0,0.0,121.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-04-30,14:30,ZH,0.0,3479,0.0,61.0,21.0,15.0,0.0,123.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-01,14:30,ZH,0.0,3492,0.0,43.0,20.0,14.0,0.0,123.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-02,14:30,ZH,0.0,3495,0.0,41.0,19.0,13.0,0.0,123.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-03,14:30,ZH,0.0,3499,0.0,42.0,19.0,12.0,0.0,123.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-04,14:30,ZH,0.0,3501,0.0,43.0,18.0,11.0,0.0,123.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-05,14:30,ZH,0.0,3517,0.0,54.0,16.0,9.0,0.0,124.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-06,14:30,ZH,0.0,3532,0.0,53.0,14.0,7.0,0.0,125.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-07,14:30,ZH,0.0,3542,0.0,50.0,12.0,7.0,0.0,125.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-08,14:30,ZH,0.0,3552,0.0,47.0,8.0,5.0,0.0,125.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-09,14:30,ZH,0.0,3557,0.0,37.0,8.0,5.0,0.0,126.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-10,14:30,ZH,0.0,3560,0.0,40.0,10.0,5.0,0.0,126.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-11,14:30,ZH,0.0,3565,0.0,44.0,10.0,5.0,0.0,126.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-12,14:30,ZH,0.0,3567,0.0,44.0,9.0,7.0,0.0,126.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-13,14:30,ZH,0.0,3573,0.0,38.0,11.0,8.0,0.0,126.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-14,14:30,ZH,0.0,3578,0.0,36.0,12.0,7.0,0.0,126.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-15,14:30,ZH,0.0,3580,0.0,33.0,12.0,7.0,0.0,127.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-16,14:30,ZH,0.0,3585,0.0,32.0,13.0,8.0,0.0,127.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-17,14:30,ZH,0.0,3587,0.0,33.0,12.0,8.0,0.0,127.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-18,14:30,ZH,0.0,3591,0.0,33.0,12.0,8.0,0.0,127.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-19,14:30,ZH,0.0,3595,0.0,30.0,8.0,6.0,0.0,128.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-20,14:30,ZH,0.0,3599,0.0,29.0,7.0,4.0,0.0,128.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-21,14:30,ZH,0.0,3600,0.0,25.0,6.0,3.0,0.0,128.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-22,14:30,ZH,0.0,3602,0.0,31.0,8.0,4.0,0.0,128.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-23,14:30,ZH,0.0,3604,0.0,26.0,7.0,1.0,0.0,128.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-24,14:30,ZH,0.0,3605,0.0,28.0,8.0,1.0,0.0,128.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-25,14:30,ZH,0.0,3607,0.0,23.0,8.0,1.0,0.0,128.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-26,14:30,ZH,0.0,3613,0.0,19.0,6.0,1.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,14.0,58.0,0.0,0.0
2020-05-27,14:30,ZH,0.0,3616,0.0,18.0,4.0,1.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-28,14:30,ZH,0.0,3621,0.0,20.0,2.0,1.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-29,14:30,ZH,0.0,3627,0.0,15.0,0.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,22.0,67.0,0.0,0.0
2020-05-30,14:30,ZH,0.0,3633,0.0,12.0,0.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-05-31,14:30,ZH,0.0,3633,0.0,11.0,3.0,1.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-06-01,14:30,ZH,0.0,3633,0.0,11.0,3.0,1.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-06-02,14:30,ZH,0.0,3635,0.0,11.0,1.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,18.0,47.0,0.0,0.0
2020-06-03,14:30,ZH,0.0,3638,0.0,9.0,5.0,1.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,18.0,47.0,0.0,0.0
2020-06-04,14:30,ZH,0.0,3646,0.0,9.0,5.0,1.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,19.0,68.0,0.0,0.0
2020-06-05,14:30,ZH,0.0,3652,0.0,8.0,2.0,1.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,19.0,68.0,0.0,0.0
2020-06-06,14:30,ZH,0.0,3656,0.0,7.0,2.0,1.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-06-07,14:30,ZH,0.0,3656,0.0,7.0,2.0,1.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-06-08,14:30,ZH,0.0,3656,0.0,7.0,0.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,19.0,68.0,0.0,0.0
2020-06-09,14:30,ZH,0.0,3656,0.0,6.0,0.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,16.0,37.0,0.0,0.0
2020-06-10,14:30,ZH,0.0,3659,0.0,7.0,0.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,16.0,37.0,0.0,0.0
2020-06-11,14:30,ZH,0.0,3661,0.0,8.0,0.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,20.0,64.0,0.0,0.0
2020-06-12,14:30,ZH,0.0,3663,0.0,9.0,0.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,20.0,64.0,0.0,0.0
2020-06-13,14:30,ZH,0.0,3666,0.0,8.0,1.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-06-14,14:30,ZH,0.0,3671,0.0,9.0,1.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-06-15,14:30,ZH,0.0,3678,0.0,9.0,1.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,20.0,64.0,0.0,0.0
2020-06-16,14:30,ZH,0.0,3685,0.0,8.0,0.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,23.0,64.0,0.0,0.0
2020-06-17,14:30,ZH,0.0,3695,0.0,8.0,0.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,23.0,64.0,0.0,0.0
2020-06-18,14:30,ZH,0.0,3700,0.0,10.0,0.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,41.0,124.0,0.0,0.0
2020-06-19,14:30,ZH,0.0,3701,0.0,9.0,0.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,41.0,124.0,0.0,0.0
2020-06-20,14:30,ZH,0.0,3710,0.0,10.0,1.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-06-21,14:30,ZH,0.0,3715,0.0,10.0,0.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-06-22,14:30,ZH,0.0,3718,0.0,11.0,1.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,41.0,124.0,0.0,0.0
2020-06-23,14:30,ZH,0.0,3722,0.0,10.0,1.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,18.0,151.0,0.0,0.0
2020-06-24,14:30,ZH,0.0,3739,0.0,8.0,1.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,18.0,151.0,0.0,0.0
2020-06-25,14:30,ZH,0.0,3747,0.0,7.0,4.0,1.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,59.0,122.0,0.0,0.0
2020-06-26,14:30,ZH,0.0,3766,0.0,7.0,5.0,1.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,59.0,122.0,0.0,0.0
2020-06-27,14:30,ZH,0.0,3778,0.0,8.0,5.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-06-28,14:30,ZH,0.0,3789,0.0,8.0,5.0,0.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-06-29,14:30,ZH,0.0,3799,0.0,10.0,7.0,1.0,0.0,130.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,0.0,0.0
2020-06-30,14:30,ZH,0.0,3827,0.0,12.0,2.0,0.0,0.0,131.0,https://www.zh.ch/de/gesundheit/coronavirus.html,92.0,636.0,0.0,0.0
2020-07-01,14:30,ZH,0.0,3875,0.0,13.0,2.0,0.0,0.0,131.0,https://www.zh.ch/de/gesundheit/coronavirus.html,92.0,636.0,0.0,0.0
2020-07-02,14:30,ZH,0.0,3932,0.0,10.0,0.0,0.0,0.0,131.0,https://www.zh.ch/de/gesundheit/coronavirus.html,165.0,540.0,0.0,0.0
2020-07-03,14:30,ZH,0.0,3956,0.0,8.0,0.0,0.0,0.0,131.0,https://www.zh.ch/de/gesundheit/coronavirus.html,165.0,540.0,0.0,0.0
2020-07-04,14:30,ZH,0.0,3970,0.0,9.0,0.0,0.0,0.0,131.0,https://www.zh.ch/de/gesundheit/coronavirus.html,165.0,540.0,0.0,0.0
2020-07-05,14:30,ZH,0.0,3980,0.0,11.0,1.0,1.0,0.0,131.0,https://www.zh.ch/de/gesundheit/coronavirus.html,165.0,540.0,0.0,0.0
2020-07-06,14:30,ZH,0.0,3999,0.0,12.0,2.0,2.0,0.0,131.0,https://www.zh.ch/de/gesundheit/coronavirus.html,165.0,540.0,0.0,0.0
2020-07-07,14:30,ZH,0.0,4024,0.0,13.0,2.0,2.0,0.0,131.0,https://www.zh.ch/de/gesundheit/coronavirus.html,181.0,914.0,0.0,0.0
2020-07-08,14:30,ZH,0.0,4048,0.0,11.0,4.0,3.0,0.0,131.0,https://www.zh.ch/de/gesundheit/coronavirus.html,181.0,914.0,0.0,0.0
2020-07-09,14:30,ZH,0.0,4069,0.0,12.0,5.0,3.0,0.0,131.0,https://www.zh.ch/de/gesundheit/coronavirus.html,184.0,444.0,0.0,0.0
2020-07-10,14:30,ZH,0.0,4092,0.0,12.0,5.0,3.0,0.0,131.0,https://www.zh.ch/de/gesundheit/coronavirus.html,184.0,444.0,0.0,0.0
2020-07-11,14:30,ZH,0.0,4103,0.0,12.0,5.0,3.0,0.0,133.0,https://www.zh.ch/de/gesundheit/coronavirus.html,184.0,444.0,0.0,0.0
2020-07-12,14:30,ZH,0.0,4124,0.0,20.0,6.0,3.0,0.0,133.0,https://www.zh.ch/de/gesundheit/coronavirus.html,184.0,444.0,0.0,0.0
2020-07-13,14:30,ZH,0.0,4141,0.0,26.0,7.0,5.0,0.0,133.0,https://www.zh.ch/de/gesundheit/coronavirus.html,184.0,444.0,0.0,0.0
2020-07-14,14:30,ZH,0.0,4168,0.0,24.0,10.0,6.0,0.0,133.0,https://www.zh.ch/de/gesundheit/coronavirus.html,152.0,418.0,0.0,0.0
2020-07-15,14:30,ZH,0.0,4201,0.0,24.0,9.0,6.0,0.0,133.0,https://www.zh.ch/de/gesundheit/coronavirus.html,152.0,418.0,0.0,0.0
2020-07-16,14:30,ZH,0.0,4217,0.0,23.0,8.0,6.0,0.0,133.0,https://www.zh.ch/de/gesundheit/coronavirus.html,158.0,436.0,0.0,0.0
2020-07-17,14:30,ZH,0.0,4246,0.0,26.0,9.0,6.0,0.0,133.0,https://www.zh.ch/de/gesundheit/coronavirus.html,158.0,436.0,0.0,0.0
2020-07-18,14:30,ZH,0.0,4261,0.0,24.0,7.0,6.0,0.0,133.0,https://www.zh.ch/de/gesundheit/coronavirus.html,158.0,436.0,0.0,0.0
2020-07-19,14:30,ZH,0.0,4274,0.0,24.0,7.0,6.0,0.0,133.0,https://www.zh.ch/de/gesundheit/coronavirus.html,158.0,436.0,0.0,0.0
2020-07-20,14:30,ZH,0.0,4289,0.0,29.0,6.0,4.0,0.0,134.0,https://www.zh.ch/de/gesundheit/coronavirus.html,158.0,436.0,0.0,0.0
2020-07-21,14:30,ZH,0.0,4327,0.0,26.0,5.0,3.0,0.0,134.0,https://www.zh.ch/de/gesundheit/coronavirus.html,175.0,402.0,0.0,0.0
2020-07-22,14:30,ZH,0.0,4354,0.0,24.0,5.0,3.0,0.0,135.0,https://www.zh.ch/de/gesundheit/coronavirus.html,175.0,402.0,0.0,0.0
2020-07-23,14:30,ZH,0.0,4378,0.0,24.0,4.0,3.0,0.0,135.0,https://www.zh.ch/de/gesundheit/coronavirus.html,198.0,438.0,0.0,0.0
2020-07-24,14:30,ZH,0.0,4401,0.0,26.0,5.0,2.0,0.0,135.0,https://www.zh.ch/de/gesundheit/coronavirus.html,198.0,438.0,0.0,0.0
2020-07-25,14:30,ZH,0.0,4415,0.0,26.0,4.0,1.0,0.0,135.0,https://www.zh.ch/de/gesundheit/coronavirus.html,198.0,438.0,0.0,0.0
2020-07-26,14:30,ZH,0.0,4421,0.0,24.0,4.0,1.0,0.0,135.0,https://www.zh.ch/de/gesundheit/coronavirus.html,198.0,438.0,0.0,0.0
2020-07-27,14:30,ZH,0.0,4441,0.0,26.0,5.0,2.0,0.0,135.0,https://www.zh.ch/de/gesundheit/coronavirus.html,198.0,438.0,0.0,0.0
2020-07-28,14:30,ZH,0.0,4466,0.0,25.0,7.0,3.0,0.0,136.0,https://www.zh.ch/de/gesundheit/coronavirus.html,224.0,478.0,0.0,0.0
2020-07-29,14:30,ZH,0.0,4511,0.0,27.0,8.0,3.0,0.0,136.0,https://www.zh.ch/de/gesundheit/coronavirus.html,224.0,478.0,0.0,0.0
2020-07-30,14:30,ZH,0.0,4541,0.0,27.0,7.0,5.0,0.0,136.0,https://www.zh.ch/de/gesundheit/coronavirus.html,0.0,0.0,2765.0,0.0
2020-07-31,14:30,ZH,0.0,4572,0.0,34.0,7.0,5.0,0.0,136.0,https://www.zh.ch/de/gesundheit/coronavirus.html,267.0,536.0,0.0,0.0
2020-08-01,14:30,ZH,0.0,4595,0.0,36.0,7.0,5.0,0.0,136.0,https://www.zh.ch/de/gesundheit/coronavirus.html,267.0,536.0,0.0,0.0
2020-08-02,14:30,ZH,0.0,4606,0.0,36.0,7.0,4.0,0.0,136.0,https://www.zh.ch/de/gesundheit/coronavirus.html,267.0,536.0,0.0,0.0
